text,label,source,split
شهدت نهاية سنة 2019 وبداية سنة 2020 تحولات هائلة في الاقتصاد العالمي بسبب تفشي جائحة كوفيد19، وهو ما دفع بمعظم دول العالم المتقدمة والنامية على حد سواء باتخاذ مجموعة من التدابير الاستعجالية الوقائية لمواجهة هذه الجائحة، وجاءت هذه الدراسة لتسليط الضوء على أثر هذه الجائحة على مستويات معدلات البطالة في الجزائر.وخلصت هذه الدراسة إلى أن معدلات البطالة في الجزائر تأثرت بشكل سلبي ما جعلها تتجه نحو الارتفاع، الأمر الذي دفع بالحكومة الجزائرية إلى اتخاذ مجموعة من الآليات الكفيلة بالمحافظة ما أمكن على مناصب العمل، أملا في تقويض الانتشار المكثف لظاهرة البطالة بما يمكن أن ترتبه من آثار اجتماعية على درجة كبيرة من الخطورة.,human,original_abstract,by_polishing
في هذه الورقة البحثية ندرس التحول الرقمي وإمكانية تحقيق التنمية المستدامة بالإعتماد عليه، حيث تعمل الجزائر على الإنضمام إلى إتفاقيات دولية وتطبيق برامج تنموية لتحقيق التنمية المستدامة. إن التحول الرقمي خطوة تساعد على تحقيق التنمية المستدامة بشكل فعال، حيث أن رقمنة مختلف المجالات الإقتصادية والإجتماعية والبيئية والمؤسسية يزيدها تطور ورقي ويجعل أداءها أفضل ومميز في أقل وقت وبأقل جهد وتكلفة، حيث أن نقرة زر على الأنترنت تقضي على الطوابير والبيروقراطية مع إمكانية إرسال العطل المرضية دون عناء التنقل وحتى تفعيل بطاقة الشفاء ومتابعة التعويضات، كما تساعد على إيجاد مناصب عمل، والتسجيل في الجامعة عبر الأرضية الرقمية، وباستخدام الطاقة الشمسية لتوليد الطاقة الكهربائية نحافظ على البيئة من التلوث.,human,original_abstract,by_polishing
هدفت هذه الدراسة إلى التعرف على دور رأس المال الفكري بأبعاده (رأس المال البشري، رأس المال الهيكلي، رأس المال الزبائني، رأس المال الإبتكاري) في تعزيز الريادة الإستراتيجية لمتعاملي الهاتف النقال بالمسيلة؛ ولتحقيق الهدف تم تصميم إستبيان لغرض جمع البيانات، وزع على عينة عشوائية مكونة من (70) عاملاً إداريا من مختلف المستويات الإدارية للمتعاملين، وقد تم الإعتماد على المنهج الوصفي التحليلي.توصلت الدراسة إلى عدد من النتائج أهمها وجود علاقة ذات دلالة إحصائية عند مستوى معنوية 0.05 ≥ α تبرز مساهمة رأس المال الفكري وأبعاده في تعزيز الريادة الإستراتيجية.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى إبراز دور البورصة في تمويل المؤسسات الصغيرة والمتوسطة وكيف تكون بديل جيد من شأنه مراعات طبيعة احتياجاتها وقدرة هذا النوع من المؤسسات. خلصت الدراسة إلى أن المؤسسات الصغيرة والمتوسطة في الجزائر تواجه عدة عراقيل أهمها مشكلة التمويل، حيث وبرغم تعدد مصادر التمويل المتاحة والهياكل الداعمة لهذا النوع لم تعد تفي بالغرض، الشيء الذي دفع بالسلطات المختصة إلى بث بورصة الجزائر للمؤسسات الصغيرة والمتوسطة إلا أنها لم تجتذب إليها سوى مؤسسة واحدة برغم توفيرها لمصادر تمويل ملائمة.,human,original_abstract,by_polishing
هدفت الدراسة إلى معرفة أثر أخلاقيات مهنة المحاسبة والمراجعة على جودة المعلومة المالية من وجهة نظر عينة من ممارسي المهنة بالجزائر، وذلك من خلال التطرق إلى المبادئ الأساسية للسلوك الأخلاقي، وخصائص المعلومة المالية ذات الجودة. وأهم النتائج التي توصلت إليها هذه الدراسة وجود تأثير إيجابي لمبادئ السلوك الأخلاقي على جودة المعلومة المالية، ما عدا مبدأ السرية فتأثيره سلبي، أما مبدأ السلوك المهني فوجد له أثر إيجابي على الملاءمة والقابلية للفهم، وأثر سلبي على الخصائص الأخرى.,human,original_abstract,by_polishing
يهدف هذا البحث الى بيان دور الصكوك الاسلامية في تمويل العجز الموازني من خلال التعرف على كيفية استقطاب وتعبئة الموارد اللازمة والكافية لتمويل العجز الموازني، كما تطرقنا في هذه الدراسة الى تقديم تحليل لأسباب العجز الموازني في الجزائر خلال الفترة 1990-2019 وإيضاح التحديات التي تواجه اصدار الصكوك الاسلامية لتمويل العجز الموازني في الجزائر. وقد توصلت الدراسة الى ان الصكوك الاسلامية أداة تمويلية فعالة في سد العجز الموازني ، كما انها تحضى بالقبول في المجتمعات الاسلامية الرافضة لفكرة الاساليب الربوية.,human,original_abstract,by_polishing
تهدف هذه الورقة البحثية إلى دراسة أثر جودة الحياة الوظيفية على الأداء الوظيفي المتميز، واشتملت مجرياتها على 68 مفردة من طاقم الإدارة العليا والوسطى لستة مؤسسات اقتصادية بولاية المسيلة. كشفت مخرجات البحث عن وجود أثر لجودة الحياة الوظيفية على الأداء الوظيفي المتميز، ووجود أثر لكل من بعد ظروف العمل ونظام الحوافز كبعدين من أبعاد جودة الحياة الوظيفية على الأداء الوظيفي المتميز، كما خلصت الدراسة إلى مجموعة من التوصيات أهمها مراجعة كل من نظام الترقية والتقدم وسياسة الاحتفاظ بالموظفين بما يشكل حافز نحو التميز في الأداء الوظيفي.,human,original_abstract,by_polishing
نسعى من خلال هذه الدراسة إلى تحديد العلاقة بين أدوات السياسة النقدية والقروض المصرفية في الجزائر للفترة 2001 - 2019 بالاعتماد على المنهج الوصفي والتحليلي، وتدعيمه باستخدام منهجية الانحدار الذاتي للفجوات الزمنية الموزعة ARDL. خلصت الدراسة التحليلية إلى اعتماد بنك الجزائر على أداة الاحتياط الإجباري في سياسته ومعدل إعادة الخصم لكن بمنحى معاكس حيث انتهج في الأولى سياسة انكماشية فيما كان توجهه في الثانية توسعي، كما كانت للقروض المصرفية المتوسطة والطويل الأجل الحصة الأكبر في سوق القروض المصرفية في إشارة إلى السياسة التنموية للاقتصاد الجزائري خلال فترة الدراسة، أما القياس فقد خلص إلى وجود علاقة تكامل مشترك على المدى الطويل بين القروض المصرفية وكل من أداتي السياسة النقدية والكتلة النقدية..,human,original_abstract,by_polishing
تهدف هاته الدراسة إلى التعرف إلى مساهمة تكنولوجيا المالية كإحدى القنوات المحتملة التي يمكن من خلالها توسيع نطاق الشمول المالي ، وذلك باستقطاب أكبر عدد من شرائح المجتمع ومؤسساته ، حيث اعتمدت الدراسة على منهجا وصفيا تحليلا لمعرفة دور تكنولوجيا المالية في تحسين الشمول المالي وتحليل العلاقة بينهما وذلك باستخدام جملة من الأدوات لجمع المعلومات وكان أهمها الاستبيان. ومن النتائج المتوصل إليها لعل أبرزها أن التكنولوجيا المالية تعد من أهم الآليات المناسبة لتسهيل الوصول إلى استخدامها خصوصا للشرائح المقصاة طواعية بسبب معتقد ديني أو ثقافي.,human,original_abstract,by_polishing
جاءت هذه الدراسة لتسلط الضوء على قياس الحوكمة في بعض الجامعات الجزائرية، وذلك من خلال الإجابة على التساؤل الرئيسي التالي: إلى أي مدى تم تطبيق الحوكمة في بعض الجامعات الجزائرية. ومن أجل ذلك تم استخدام المنهج الوصفي التحليلي والمنهج المقارن من خلال الإعتماد على نتائج قياس الحوكمة حسب تقارير التقييم الذاتي لهذه الجامعات سنة 2017. توصلت الدراسة إلى عدة نتائج أهمها غياب مشاركة أصحاب المصلحة الخارجيين، تتمتع الجامعات الجزائرية بالمساءلة الأكاديمية، ونتائج أخرى تم تفصيلها في المقال.,human,original_abstract,by_polishing
هدفت الدراسة إلى التعرف على مساهمة نظام الاستخبارات التسويقي في مواجهة آثار تحرير تجارة الخدمات المصرفية ، فقد تم التركيز على متغيرين تابعين هما القدرة التنافسية وإدارة الأزمات في البنوك بهدف مواجهة آثار تحرير تجارة الخدمات المصرفية. وطبقت الدراسة على البنوك العمومية الستة الموجودة في الجزائر، حيث وزعت 120 استمارة – 90 فقط صالحة للتحليل - على إطارات بالمديرية العامة ومديرية التسويق، بالإضافة إلى مديري بعض الوكالات التابعة لها في الولايات التالية: الجزائر العاصمة المدية، الأغواط، الوادي، بسكرة، تيزو وزو،، غليزان، غاردية، وتم الاعتماد على الحزمة الإحصائية في العلوم الاجتماعية spss في تحليل البيانات ، وتوصلنا من خلال الدراسة إلى النتائج التالية:- ساهم نظام الاستخبارات التسويقي في زيادة القدرة التنافسية )بأبعادها مجتمعة (للبنوك العمومية الجزائرية - ساهم نظام الاستخبارات التسويقي في إدارة الأزمات )بجميع مراحلها( في البنوك العمومية الجزائرية.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى الوقوف على أثر تطبيق آليات الذكاء الاقتصادي على الأداء المستدام للمؤسسة الاقتصادية SIDER بعنابة، وبالاعتماد على إستبانة وزعت على عينة الدراسة المتكونة من 68 إطارا، تم معالجة وتحليل إجابات وأراء العينة باستخدام برنامج SPSS. وقد توصلت الدراسة إلى أن البعد الاقتصادي للأداء المستدام هو البعد الأكثر تفسيرا من الذكاء الاقتصادي مقارنة بالأبعاد الأخرى )الاجتماعي والبيئي(، وهذا راجع للأهمية التي توليها المؤسسة محل الدراسة تجاه تكريس آليات الذكاء بشكل أكبر لتحسين مردوديتها المالية والاقتصادية.,human,original_abstract,by_polishing
ثل الفشل السمة السائدة لأغلب المشاريع المقاولاتية، وبالتالي كانت دراسة أسباب الفشل تلك محطة هامة لفهم محددات نجاح المشاريع المقاولاتية، إنطلاقا من التعلم من تجارب الفشل، وهذه الورقة البحثية تهدف إلى معرفة أسباب الفشل المقاولاتي لدى الشباب المقاول في ولاية تبسة. وقد توصلت الدراسة إلى أن أغلب أسباب الفشل المقاولاتي موضوعية، تتراوح بين الأسباب المالية وصعوبات التمويل، ثم الأسباب المتعلقة بإتجاهات السوق والأسعار، وبعدها الأسباب الإدارية والتسويقية وكانت الأسباب الفنية في الأخير، وقد كان إدراك عينة الدراسة للأسباب الشخصية للفشل المقاولاتي ضعيف.,human,original_abstract,by_polishing
تهدف المقالة إلي تسليط الضوء على واقع وآفاق تطوير قطاع النقل الحضري في الجزائر، مع إبراز دوره في تحقيق التنمية المستدامة، باعتباره قطاع حساس واستراتيجي وأداة فعالة في تحسين ظروف معيشة المواطنين والمساهمة في الإنعاش الاقتصادي، وذلك من خلال وضع أهداف إستراتيجية مستقبلية وتدابير استعجاليه للنهوض بالقطاع. وخلصت الدراسة إلي نتيجة أساسية وهي سعي الدولة الجزائرية إلي وضع سياسة قطاعية متناسقة ومتكاملة، تهدف إلي الاستجابة للرهانات الكبرى في الوقت الراهن والتي تتمثل في الاستدامة، تحسين منظومة النقل العمومي وسلامة أنظمة النقل، مع تجسيد فتح النقل الجوي والبحري على القطاع الخاص وطني وأجنبي..,human,original_abstract,by_polishing
هدفت دراستنا إلى قيــــــاس الأثــــر بين الأسعار العالمية للمواد الغذائية الأساسية والفجوة الغذائية في الجزائر وذلك خلال الفتــرة (2004-2021)، باستخدام نموذج أشعة الانحدار الذاتي VAR، وقد خلصت النتائج إلى أن حوالي 77.73% من التغيرات في الفجوة الغذائية في الجزائر تفسرها التغيرات الحاصلة في أسعار المواد الغذائية الأساسية العالمية و الباقي تفسره عوامل أخرى لم تدرج في النموذج. وأن استجابة الفجوة الغذائية في الجزائر للأسعار العالمية للمواد الغذائية الأساسية تكون فورية على طول الفترة حيث سجلت أكبر استجابة في السنة الثانية و أقلها كانت في السنتين الأخيرتين، ويرجع كل هذا إلى أسباب عديدة أهمها درجة انكشاف الاقتصاد الجزائري..,human,original_abstract,by_polishing
هدفت الدراسة إلى معرفة دور بنك الجزائر في إدارة السيولة النقدية إثر تداعيات أزمة انخفاض النفط2014، الذي انهارت أسعاره إلى ما دون 50 دولار للبرميل وهو ما أثر على السياسة النقدية للدولة، وتعتبر السياسة النقدية أحد الركائز التي تقوم عليها السياسة الاقتصادية.حيث توصلت الدراسة إلى أن تحقيق الاستقرار النقدي في الجزائر يكون عن طريق التغيرات في معدلات نمو الكتلة النقدية، كما أن البنك الجزائري يؤثر بشكل مباشر على المعرض النقدي، ويعتمد على معدل إعادة الخصم، ومعدل الاحتياطي القانوني في التأثير على السيولة.,human,original_abstract,by_polishing
تعد الجزائر من بين الدول التي أصابتها جائحة كورونا، مما جعلها تتخذ تدابير وقائية واحترازية، كتعزيز المعاملات الرقمية عن بعد حفاظا على سلامة المواطنين. وفي هذا الصدد، سعت المنظومة المصرفية الجزائرية لمواكبة مستجدات القطاع المالي بما فيها البنوك الاسلامية التي كشفت عن خدمات مخصصة لتكثيف حجم المعاملات عن بعد، ولقد وقع اختيارنا على مصرف السلام- الجزائر كأحد النماذج الرائدة في مجال التعامل الرقمي في ظل الجائحة. وبعد دراسة الوضعية المالية للبنك خلال سنتي 2019 و2020 تبين أنه رغم انخفاض نتيجته الصافية إلا أنه حقق ارتفاعا في تمويلات وودائع الزبائن خلال هذه الفترة، وذلك بفضل الخدمات الرقمية المقدمة من طرفه خلال الجائحة والتي عززت من تواصل البنك مع زبائنه.,human,original_abstract,by_polishing
شهدت الحركة السياحية العالمية في الوقت الحاضر تطور سريع أدى إلى بروز عدد كبير من السلبيات البيئية والاجتماعية في معظم دول العالم، الأمر الذي أفرز الحاجة الملحة إلى ظهور أنماط أخرى للسياحة تكون بديلة للسياحة التقليدية التي تؤثر على البيئة، فظهرت السياحة البيئية على شكل مجموعة من الأفكار تهدف إلى المحافظة على المقومات السياحية الحضارية والأثرية والطبيعية وفق خطة واستراتيجية بعيدة المدى، تعمل على خلق سياحة شاملة رفيقة بالبيئة ومستدامة، وتهدف هذه الدراسة إلى إعطاء صورة واضحة عن قواعد وأسس السياحة البيئية وعلاقتها بالسياحة المستدامة مع تقديم عرض لتجربة مصر.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى التعرف على محددات تبني الخدمات المصرفية الالكترونية من وجهة نظر العملاء، وذلك من خلال اقتراح نموذج نظري يضم كل من جودة الشبكة، سهولة الاستخدام، الخصوصية والأمان، ثقة العملاء، وبناء على هذا النموذج تم تصميم الاستبيان وتوزيعه على عينة من العملاء التابعين ل 6 وكالات بنكية عمومية بمدينة قالمة، حيث تم توزيع 150 استبيان منهم ( 108) استبيان صالح للدراسة، كما تمت معالجة تلك البيانات باستخدام برمجية SPSS. وقد توصلت الدراسة إلى وجود أثر ذو دلالة إحصائية لكل من سهولة الاستخدام، الخصوصية والأمان وثقة العملاء على تبني الخدمات المصرفية الالكترونية، كما أثبتت الدراسة عدم وجود اثر لجودة الشبكة على تبني الخدمات المصرفية الالكترونية.,human,original_abstract,by_polishing
هدفت هذه الدراسة إلى إبراز الدور الذي يجب أن يلعبه التدقيق الداخلي في السيطرة على الخطر الجبائي بالمؤسسات الاقتصادية، من خلال التركيز على مختلف الممارسات والإجراءات الهادفة إلى ضمان تحقيق المطابقة (الامتثال) والفعالية الجبائية للمؤسسة. من أجل ذلك تم اتباع المنهج الوصفي في الجانب النظري، والمنهج التحليلي في دراسة الحالة. وقد توصلت الدراسة إلى أن التدقيق الداخلي له دور كبير في ضمان احترام القواعد الضريبية المعمول بها من جهة، واغتنام الفرص التي توفرها هذه الاخيرة في تسيير العب الجبائي من جهة أخرى، ومن ثم التحكم في المخاطر الجبائية، التي في حالة تحققها تعرض المؤسسة إلى عواقب وخيمة هي في غنا عنها..,human,original_abstract,by_polishing
هدفت هذه الدراسة إلى معرفة دور موازنة المبيعات في التأثير على باقي موازنات المؤسسة الاقتصادية وتحسين مردودية منتجاتها، من خلال دراسة موازنة مبيعات البذور لتعاونية الحبوب والبقول الجافة بأم البواقي خلال الفترة الزمنية 2017-2021 ودورها في تحسين مردودية المحاصيل الناتجة عن هذه البذور.وخلصت الدراسة إلى أن تعاونية الحبوب والبقول الجافة لا تعطي أهمية كبيرة لأساليب التنبؤ بالمبيعات خاصة الأساليب الكمية منها، كما أنها لا تعطي الأهمية اللازمة لموازنة مبيعات البذور والتي تساهم في تحكم هذه التعاونية في تسير منتجاتها وزيادة المحاصيل.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى بيان صيغ التمويل القائمة على المشاركة في المصارف الإسلامية، من خلال تعريف كل صيغة على حدة وبيان شروطها ومشروعيتها، والفرق بينها وبين الصيغ في البنوك التقليدية. وقد توصلت الدراسة إلى أن الفرق بين الصيغ التمويلية في المصارف الإسلامية والتقليدية هو حول العلاقة بين الدائن والمدين، حيث تعتمد في المصارف الإسلامية على المشاركة في الربح والخسارة وليست علاقة دائن بمدين، أما الصيغ في البنوك التقليدية فهي تقوم على معاملات مبنية على الربا ، حيث تعتمد على جني أرباحها من الفرق بين الفائدتين الدائنة والمدينة.,human,original_abstract,by_polishing
هدفت هذه الورقة البحثية الى التعرف على دور الترويج الدولي بمختلف أدواته ومدى مساهمته في تحقيق الميزة التنافسية في شركة مناجم الفوسفات –تبسة- وقد اعتمدنا على أداة الاستبيان الذي وزع على 30 اطار بالشركة المعنية وتم تحليله باستخدام برنامج التحليل الاحصائي spss22وقد كشفت مخرجات الدراسة عن ضرورة كسب الشركة لميزة تنافسية تساعدها في بناء خط دفاع يحافظ على مكانتها في الأسواق الدولية، وذلك من خلال الاهتمام بتطوير وتحسين سياسة الترويج الدولي نظرا لما لها من دور مباشر وفعال في جذب المستهلكين وزيادة الحصة السوقية.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى البحث في دور نظام المعلومات في تطوير التجارة الالكترونية في المؤسسات الاقتصادية. وذلك بالتطرق للمفاهيم الأساسية لنظام المعلومات والتجارة الالكترونية وكيفية مساهمة نظام المعلومات في تطوير التجارة الالكترونية. من خلال الدراسة الميدانية المؤسسة بريد الجزائر - خنشلة - خلصت إلى أن لنظام معلومات المؤسسة دور فعال في تطوير التجارة الالكترونية وذلك من خلال ما يوفره من معلومات دقيقة وموثوقة وآنية مايسهل معاملاتها التجارية. كما يوفر نظام معلوماتها الأمن المعلوماتي والذي ينعكس بالإيجاب على التجارة الإلكترونية.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى ابراز مساهمة المؤسسات الصغيرة والمتوسطة في توفير مناصب الشغل والحد من مشكلة البطالة في الجزائر، وقد تم التوصل إلى أن البطالة عبارة عن ظاهرة تخلف آثارا سلبية تنعكس على الجانب الاجتماعي والاقتصادي للدولة الجزائرية، لذا يجب التحكم فيها والتقليل من حدتها، ولأجل ذلك لاقت المؤسسات الصغيرة والمتوسطة اهتماما كبيرا من طرف الحكومة الجزائرية وذلك من خلال دعمها لضمان استمراريتها وتحقيق أهدافها، ورغم ذلك الدعم الذي تلقته إلا أنها لازالت تواجه العديد من الصعوبات في مسارها. كما توصلت هذه الدراسة إلى أنه بالرغم من أهمية ودور المؤسسات الصغيرة والمتوسطة في إنعاش سوق العمل بحيث خلقت مناصب عمل جديدة إلا أنها لم تستطع الحد من البطالة في الجزائر بشكل كاف وهذا ما تعكسه معدلات البطالة المرتفعة.,human,original_abstract,by_polishing
هدفت هذه الدراسة لتوضيح الخطوات المنهجية لإعداد استراتيجة لنشاط المؤسسة الاقتصادية عبر الأنترنت، ابتداء بصياغة الاستراتيجية وتنفيذها ثم تقويمها. وقد توصلت الدراسة إلى أن عملية تبني المؤسسات الاقتصادية لتكنولوجيا الأنترنت لا تؤدي بالضرورة إلى تحسين نتائجها وإكسابها مزايا تنافسية إلا من خلال التوافق بين استراتيجية المؤسسة واستراتيجية الأنترنت ، القيام بتعديلات في البنية التنظيمية للمؤسسة، إدخال تكنولوجيات مساعدة وتوفير الدعم المالي والفني. كما تبين من خلال الدراسة الميدانية وجود دور إيجابي لتوفير العوامل الحرجة للنجاح المتمثلة في التوافق الاستراتيجي، التوافق التنظيمي، التوافق التكنولوجي وتطوير الكفاءات في تحسين المزايا التنافسية للمؤسسات الاقتصادية سواء تخفيض التكاليف أو نمو المؤسسة. المزايا التنافسية..,human,original_abstract,by_polishing
"أصبحت وظيفة التدقيق الداخلي وظيفة لا يمكن الاستغناء عنها إذ ينبغي أن يرتقي دور التدقيق الداخلي في المؤسسات إلى توجيه العمليات نحو النجاح من خلال فحص وتقويم النشاطات المالية والإدارية والتشغيلية، وتوفير المعلومات لأصحاب المصالح والإدارة في الوقت المناسب، بالإضافة إلى تفعيل دور التدقيق الداخلي في الإطلاع على إستراتيجية المتبناة من قبل المؤسسة ومنحه إمكانية تدقيق تنفيذها ومدى تحقق الأهداف المرجوة منها، وكذلك تحديد المخاطر التي تواجه المؤسسة ومتابعة كيفية علاجهالذا فقد جاءت هذه الدراسة للإجابة على السؤال التالي:""هل يساهم التدقيق الداخلي في إرساء مبادئ الحوكمة في المؤسسات الإقتصادية في الجزائر؟"".",human,original_abstract,by_polishing
يعتبر الاستثمار الأجنبي المباشر من المصادر المهمة التي غالبا ماتلجأ لها الدول لسد النقص الحاصل لديها في رؤوس الأموال المحلية المستخدمة في تمويل المشاريع الاستثمارية فضلا عن انها تسهم في رفع إنتاجية وكفاءة المنتجات المحلية، هدف البحث الى قياس اثر التغيرات الحاصلة في بعض المتغيرات الاقتصادية كالناتج المحلي الإجمالي، الانفاق العام، سعر الفائدة، سعر الصرف فضلا عن معدل التضخم على حجم الاستثمار الأجنبي المباشر داخل العراق، وقد توصل البحث الى وجود اثر معنوي للتغيرات الحاصلة في هذه المتغيرات على تدفق الاستثمارات الأجنبية وقد أوصى البحث الى ضرورة اتخاذ كافة السبل والإجراءات لتحسين البيئة الاستثمارية وتفعيل القوانين التي من شانها جذب الاستثمارات الأجنبية بما يعود بالنفع على الاقتصاد المحلي وبما يسهم بتحقيق معدلات نمو عالية في جميع المجالات الاقتصادية.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى التعرف على آلية إعادة التامين في الجزائر من تنازل وقبول ومدى قدرتها على تخفيف أعباء المخاطر التي قد تتعرض لها شركات التامين على غرار مخاطر عدم القدرة على السداد، بالإضافة إلى الحد من تسرب العملة الصعبة إلى الخارج. وقد خلصت هذه الدراسة إلى أن عمليات إعادة التامين تساهم فعلا في التخفيف من أعباء المخاطر التي قد تتعرض لها هذه شركات، وذلك بنقل جزء منها إلى شركة أو شركات تامين أخرى اقدر منها ماليا على تحملها، كما توصلنا إلى أن أقساط إعادة التامين إلى جانب أقساط التامين تشهد تطورا مستمرا طيلة فترة الدراسة ماعدا سنة 2020، كما توصلنا إلى أن عمليات إعادة التامين تعمل على جلب رؤوس الأموال بالعملة الصعبة في إطار القبولات الدولية.,human,original_abstract,by_polishing
يمثل نشاط الصناعة التقليدية والحرف بالجزائر مجالا خصبا يناسب المقاولاتية النسوية بامتياز لماله من مؤهلات وموارد تتناسب مع ظروف المرأة وقدراتها ومهاراتها الخاصة، وتحاول النساء استغلال الفرص المتاحة في هذا القطاع لبلوغ الأهداف المرجوة وتحقيق الطموحات المستقبلية وتحسين مستوى الحياة المعيشية.تقوم المرأة بتأسيس مقاولة حرفية ناجحة من خلال الاعتماد على سياسة الدولة في دعم ومرافقة المشاريع الصغيرة من مختلف الجوانب، وهو ما يعطي لها دفعا للخروج من دائرة العمل المنزلي الضيق لدخول عالم الشغل الخارجي وترقية الإنتاج المحلي.,human,original_abstract,by_polishing
تهدف هذه الدراسة إلى تقييم أداء السياسة النقدية في الجزائر خلال الفترة 2010-2019 وذلك بتسليط الضوء على تطور الكتلة النقدية في الجزائر ومقابلاتها مع وتحليلها من حيث النتائج ومدى تحقيقها للأهداف النهائية كونها تمثل أهداف السياسة الاقتصادية الكلية والتي تتوزع بين تحقيق معدل نمو اقتصادي منتظم وتحقيق التشغيل الكامل إلى جانب هدف استقرار الأسعار والحفاظ على استقرار العملة خارجيا ثم مقارنتها مع مثلوية شكل مربع كالدور السحري من خلال التطرق إلى آلية عملها للتأثير على المتغيرات الأربعة لمربع كالدور. حيث تم تقييم السياسة النقدية من خلال حساب متوسط كل مؤشر أو متغير من متغيرات الأربعة ثم تطبيقها على برنامج مربع نيكولا كالدور الذي بدوره يترجم حالة المتغيرات الأربعة في شكل هندسي يستطيع من خلاله وصف حالة الاقتصاد خلال الفترة المطلوبة.الكلمات مفتاحية: السياسة النقدية، الكتلة النقدية، البنك المركزي، مربع كالدور، الاستقرار النقدي،.,human,original_abstract,by_polishing
بحث يتطلب تحديد المعايير الدولية،لحق الشخص في إظهار دينه ومعتقده،من حيث المضمون والقيود،ثم تفحص القوانين الجزائرية ذات الصلة،وبيان مدى مطابقتها مع تلك المعايير،فمن من الواضح أن هناك اهتماما متزايدا على المستوى الدولي،بضرورة مراعاة القوانين الوطنية للدول للمعايير الدولية لحقوق الإنسان،وهي مطابقة من شأنها تسهيل الكشف عن المخالفات الجسيمة المرتكبة بهذا الخصوص،كما أن أهمية مراعاة واحترام المعايير الدولية،لحق الشخص في إظهار دينه ومعتقد، تتأتى من الهدف الذي ترمي له في كبح جماح الدول، أكثر من اهتمامها بالمخالفات الفردية لحقوق الإنسان لأن الدولة تنظيم مؤسسي،مخول من حيث المبدأ بسلطة قانونية، وصلاحيات واختصاصات لتنظيم الحريات العامة في المجتمع، وفضلا عن ذلك فالدولة هي محور اهتمام القانون الدولي في المقام الأول، ولهذا فالكثير من الأحكام الاتفاقية المعنية بحقوق الإنسان، بما فيها تلك المتعلقة بحق الشخص في إظهار دينه ومعتقده،هي في الأصل موجهة إلى الدولة، بوصفها سلطة قانونية تتولى إصدار التشريعات اللازمة وتطبيقها وتنفيذها.ويطلب الإلمام بأطراف البحث، تقسيمه إلى فرعين، الأول يتعرض لحق الشخص في حرية إظهار دينه ومعتقد في العهد الدولي الخاص بالحقوق المدنية والسياسية، والثاني يتناول نفس الحق في التشريع الجزائري..,human,original_abstract,by_polishing
عل من أهم وأخطر التحديات التي تواجه الدول في الوقت الراهن هو الجرائم الاقتصادية، وذلك بالنظر إلى الخطر الذي يمثله هذا النوع من الجرائم، وما تحمله من آثار مدمرة ليس على اقتصاد الدولة فحسب بل حتى اجتماعيا وسياسيا، وذلك باعتبار أن الاقتصاد يعد من بين الركائز الأساسية الذي تقوم عليه الدولة.وبالعودة إلى الجرائم الاقتصادية نجد أنها قديمة قدم البشرية، فقد عرفتها مختلف التشريعات القديمة مثل تشريع حمورابي والروماني والإغريقي، وكذلك الشأن بالنسبة للشريعة الإسلامية، فمن بين الجرائم المعروفة منذ القدم والتي تسمى بالجرائم الاقتصادية التقليدية نجد الغش التجارة وفي الأسعار، المنافسة غير المشروعة، اختلاس المال، التهرب الضريبي...الخ، إلا أنه وفي مقابل هذه الجرائم نجد الجرائم الاقتصادية المستحدثة، التي ظهرت في هذا العصر حين استغلت العولمة بكل أوجهها كبيئة مناسبة لزيادة نشاطه وحجمها، وهو ما يبين مدى خطورة هذا النوع من الجرائم، وتبعا لذلك فان الأمر يستدعي ضرورة دراسة هذا النوع وذلك بغية إزالة شيء من الغموض الذي يشوب هذا النوع من الجرائم. وتبعا لذلك نطرح الإشكالية التالية: ما هو الإطار المفاهيمي للجرائم الاقتصادية، وما هي أسباب تزايد حجم ونشاط هذا النوع من الجرائم؟.,human,original_abstract,by_polishing
يلاحظ على المشرع الجزائري في هذا القانون أنّه بيّن كيفيات استثمار الأملاك الوقفية بشكل مجمل غير مفصل، ثم أحال في التفاصيل في المادة رقم 05 من هذا القانون، والتي تعدل المادة رقم 45 من القانون رقم 91 - 10 إلى مقاصد الشريعة الإسلامية في مجال الأوقاف، وحسب الكيفيات التي حددها هذا القانون، والأحكام القانونية غير المخالفة له، وهذه الإحالة لها عوائق عديدة في تطبيقها، ولا تسمح بتكوين نظرية فقهية متكاملة لعقود استثمار الملك الوقفي، وهذا ما سأبيّنه في هذه الدراسة. والتي قسمتها إلى ثلاثة مطالب هي: المطلب الأول: طرق استثمار الملك الوقفي في التشريع الجزائريالمطلب الثاني: مرجعية استثمار الملك الوقفي في التشريع الجزائريالمطلب الثالث: عوائق تطبيق مرجعية المشرع الجزائري في عقد المزارعة..,human,original_abstract,by_polishing
